employee_id,nationality_group,industry,job_category,monthly_salary_kwd,start_date,end_date,reason_for_leaving,filed_dispute
4910,Southeast Asian,Health,Cook,159.84,1999-08-16,2011-04-29,Termination,1
4911,Arab,Health,IT Professional,707.14,2016-01-23,2023-09-06,Resignation,0
4912,South Asian,Health,Cook,185.1,2009-05-15,2010-05-21,Resignation,0
4913,South Asian,Hospitality,Driver,191.0,2009-09-17,2019-11-20,Termination,0
4914,South Asian,Construction,Cook,129.55,2017-12-19,2020-01-27,Resignation,0
4915,South Asian,IT,Driver,166.97,2011-04-27,2014-12-29,Termination,0
4916,Southeast Asian,Hospitality,Clerk,192.06,2017-02-02,2024-01-16,Resignation,0
4917,Arab,Construction,Manager,1247.42,2010-01-04,2014-10-08,Resignation,1
4918,Southeast Asian,Retail,Cook,175.84,2015-12-10,2019-04-22,Resignation,0
4919,Southeast Asian,Health,Cook,191.04,2021-04-22,2024-06-03,Resignation,0
4920,Arab,Health,Driver,180.79,2018-05-20,2024-03-09,Resignation,0
4921,South Asian,Construction,Accountant,288.56,2006-12-24,2012-06-21,Termination,0
4922,South Asian,Retail,Accountant,269.63,2016-07-13,2024-03-14,Termination,0
4923,Southeast Asian,Construction,Nurse,515.63,2014-01-03,2020-10-12,Termination,0
4924,South Asian,Hospitality,IT Professional,594.72,2007-11-06,2017-08-03,Contract End,0
4925,African,Retail,IT Professional,425.34,2009-01-30,2014-07-04,Resignation,0
4926,South Asian,Construction,Accountant,375.09,2016-06-17,2021-02-08,Resignation,1
4927,South Asian,Construction,Engineer,1140.27,2002-09-03,2014-04-07,Resignation,0
4928,African,Construction,Engineer,568.87,2018-04-21,2021-04-12,Resignation,0
4929,South Asian,Health,Plumber,183.53,2008-12-14,2010-12-12,Resignation,0
4930,South Asian,IT,Electrician,142.57,2008-03-06,2016-04-19,Termination,1
4931,Western,Retail,Cook,130.11,2008-05-28,2010-02-12,Contract End,1
4932,South Asian,Finance,Nurse,375.2,2005-10-29,2015-12-27,Termination,1
4933,South Asian,IT,Manager,720.37,2015-10-14,2016-11-03,Termination,0
4934,Southeast Asian,Health,Manager,1009.92,2015-05-06,2018-06-21,Resignation,0
4935,South Asian,Oil & Gas,Driver,149.97,2001-05-20,2012-12-21,Resignation,0
4936,South Asian,Logistics,Cook,151.49,2019-12-25,2024-09-02,Resignation,0
4937,South Asian,Oil & Gas,Cook,144.14,2011-07-11,2020-12-28,Resignation,0
4938,South Asian,Logistics,Engineer,734.68,2013-07-31,2020-11-19,Resignation,0
4939,Southeast Asian,IT,Engineer,635.28,2005-07-12,2010-06-10,Resignation,0
4940,South Asian,Construction,Labourer,135.01,2012-03-29,2017-07-14,Resignation,0
4941,African,Finance,Electrician,205.36,2008-12-08,2012-04-04,Termination,0
4942,African,Construction,Helper,145.9,2008-04-06,2014-10-23,Termination,0
4943,Southeast Asian,Construction,Driver,144.08,2004-10-12,2013-08-31,Contract End,0
4944,Arab,Hospitality,Cook,205.61,2006-06-02,2010-02-14,Termination,0
4945,South Asian,Construction,Helper,107.79,2007-10-01,2016-08-04,Resignation,0
4946,South Asian,Construction,Manager,881.52,2008-01-20,2012-05-16,Termination,0
4947,Southeast Asian,Oil & Gas,Accountant,224.34,2009-04-03,2019-10-13,Resignation,0
4948,South Asian,Retail,Engineer,1157.6,2008-06-30,2020-02-14,Resignation,0
4949,African,Retail,Nurse,597.1,2007-03-09,2012-05-10,Termination,0
4950,South Asian,IT,Engineer,674.94,2010-04-15,2020-11-04,Resignation,0
4951,African,Health,Driver,153.6,2000-05-15,2011-02-11,Resignation,0
4952,Arab,Finance,Labourer,110.82,2012-06-16,2019-02-19,Contract End,0
4953,South Asian,Finance,Plumber,186.45,2008-01-18,2015-04-24,Resignation,1
4954,Southeast Asian,Hospitality,Cook,194.66,2013-11-12,2016-05-08,Resignation,0
4955,South Asian,Finance,Driver,186.34,2015-12-29,2023-07-05,Termination,0
4956,South Asian,Retail,Driver,137.76,2007-01-13,2010-09-09,Termination,1
4957,Western,Oil & Gas,IT Professional,303.92,2016-04-10,2018-06-28,Resignation,0
4958,African,IT,Electrician,159.8,2022-09-29,2024-03-04,Resignation,0
4959,Southeast Asian,Construction,Helper,107.68,2013-05-04,2023-07-30,Termination,0
4960,Southeast Asian,Logistics,Cook,127.11,2011-06-05,2021-09-17,Resignation,0
4961,Southeast Asian,IT,Manager,1627.54,2015-10-31,2019-09-15,Resignation,0
4962,South Asian,Retail,Clerk,213.78,2017-12-03,2020-06-17,Resignation,0
4963,Arab,Construction,Nurse,457.53,2003-07-10,2015-01-10,Resignation,0
4964,Southeast Asian,Oil & Gas,Accountant,443.77,2013-10-17,2016-09-06,Resignation,0
4965,Western,Oil & Gas,Plumber,220.26,2012-03-23,2015-08-11,Termination,0
4966,Southeast Asian,Finance,Clerk,190.45,2018-04-14,2021-02-22,Resignation,0
4967,South Asian,Oil & Gas,Labourer,125.7,2015-02-17,2019-02-20,Termination,0
4968,Arab,Health,Accountant,300.74,2009-10-08,2019-03-08,Resignation,0
4969,South Asian,Construction,IT Professional,568.9,2014-02-12,2016-05-20,Resignation,0
4970,Arab,Construction,IT Professional,619.53,2015-02-05,2023-02-10,Resignation,0
4971,South Asian,Logistics,Accountant,299.42,2014-10-06,2019-12-08,Contract End,1
4972,Arab,Finance,Clerk,200.96,2002-03-22,2012-03-04,Contract End,0
4973,Southeast Asian,Retail,Cook,126.9,2006-12-23,2013-11-02,Contract End,0
4974,South Asian,Retail,Clerk,207.56,1999-04-21,2010-01-09,Resignation,0
4975,South Asian,IT,IT Professional,555.51,2004-05-22,2016-04-09,Resignation,0
4976,South Asian,Construction,Cook,165.26,2014-05-06,2023-11-06,Resignation,0
4977,Southeast Asian,Construction,Labourer,118.69,2015-01-19,2024-09-16,Termination,0
4978,Southeast Asian,Retail,IT Professional,333.91,2015-10-28,2024-08-30,Resignation,0
4979,Western,Construction,Electrician,135.26,2016-03-18,2023-06-21,Resignation,0
4980,South Asian,Construction,Accountant,297.82,2015-03-17,2023-10-26,Resignation,0
4981,Western,Hospitality,IT Professional,537.6,2018-02-03,2024-02-18,Termination,0
4982,South Asian,Retail,Labourer,106.6,2018-10-06,2023-04-11,Termination,1
4983,Southeast Asian,Logistics,Manager,1818.91,2004-06-13,2010-01-14,Termination,0
4984,Arab,Construction,Plumber,230.71,2003-08-27,2015-01-22,Resignation,0
4985,South Asian,Construction,Cook,173.89,2010-01-20,2012-02-10,Resignation,0
4986,South Asian,IT,Helper,140.44,2019-10-23,2021-01-31,Resignation,0
4987,Arab,Finance,Accountant,330.06,2007-02-24,2016-12-19,Termination,1
4988,Southeast Asian,Finance,Helper,140.15,2019-01-20,2021-05-14,Resignation,0
4989,South Asian,Construction,Engineer,1114.4,2017-08-11,2021-10-11,Termination,0
4990,South Asian,Hospitality,Accountant,315.23,2016-04-23,2021-11-14,Termination,0
4991,South Asian,Retail,Nurse,390.85,2011-01-13,2016-05-07,Resignation,0
4992,South Asian,Logistics,Manager,563.12,2006-12-14,2011-05-13,Termination,1
4993,Arab,Logistics,Nurse,544.81,2009-05-16,2010-11-07,Resignation,0
4994,African,Hospitality,Manager,1595.27,2013-05-19,2015-11-06,Resignation,0
4995,South Asian,Hospitality,Plumber,143.99,2016-03-29,2022-12-23,Resignation,0
4996,Western,Logistics,Accountant,349.64,2011-07-24,2019-01-16,Termination,1
4997,Arab,Construction,Driver,155.2,2005-03-21,2010-09-05,Termination,0
4998,South Asian,Retail,Electrician,143.32,2014-03-30,2016-05-21,Resignation,0
4999,Southeast Asian,Retail,Clerk,180.4,2011-11-26,2017-01-07,Termination,0
5000,Southeast Asian,IT,Plumber,132.09,2014-03-22,2018-07-03,Resignation,0
5001,Southeast Asian,Construction,Driver,149.4,2011-05-25,2022-04-22,Termination,0
5002,South Asian,Construction,Engineer,692.27,2017-07-01,2023-09-29,Resignation,0
5003,South Asian,Construction,Electrician,205.89,2012-05-09,2015-11-08,Contract End,0
5004,Southeast Asian,Construction,Electrician,246.98,2016-01-23,2018-05-24,Resignation,0
5005,Arab,Construction,Engineer,631.03,2018-05-28,2020-06-15,Resignation,0
5006,Western,Oil & Gas,Nurse,416.15,2010-11-27,2018-10-21,Resignation,0
5007,Arab,Construction,Labourer,100.95,2012-03-28,2014-02-19,Resignation,0
5008,South Asian,Construction,Driver,180.69,2015-07-16,2017-03-10,Termination,1
5009,South Asian,Oil & Gas,Manager,683.24,2016-08-11,2023-11-12,Resignation,0
5010,South Asian,Hospitality,Cook,185.77,2016-09-18,2019-02-11,Contract End,0
5011,Southeast Asian,Health,Cook,166.15,2006-10-10,2013-04-17,Termination,0
5012,Arab,Health,Accountant,246.63,2000-08-08,2011-09-04,Termination,1
5013,Southeast Asian,Oil & Gas,Driver,124.91,2019-06-09,2023-04-06,Resignation,0
5014,South Asian,Construction,Driver,143.12,2007-10-10,2010-10-19,Resignation,0
5015,South Asian,Construction,Accountant,285.52,2018-10-19,2022-10-31,Resignation,0
5016,South Asian,Construction,IT Professional,791.24,2020-08-18,2022-05-02,Contract End,0
5017,African,Health,Cook,138.92,2008-12-13,2018-05-15,Termination,0
5018,South Asian,Retail,Nurse,400.72,2010-10-24,2019-08-04,Resignation,0
5019,South Asian,Hospitality,Manager,1658.4,2010-02-22,2012-12-31,Resignation,0
5020,South Asian,Retail,Nurse,459.03,2015-11-16,2019-03-27,Termination,0
5021,South Asian,Construction,Labourer,135.9,2004-11-15,2010-10-21,Resignation,0
5022,Arab,Logistics,Engineer,1189.67,2008-09-03,2019-10-22,Resignation,0
5023,South Asian,Finance,Labourer,103.96,2005-03-09,2015-07-20,Resignation,0
5024,Arab,Health,Manager,1170.3,2009-12-12,2019-08-11,Resignation,0
5025,African,Construction,Cook,181.37,2014-08-23,2020-07-26,Termination,0
5026,South Asian,Logistics,Helper,137.27,2011-03-01,2017-11-16,Contract End,0
5027,Southeast Asian,Construction,Accountant,289.98,2010-11-09,2013-12-16,Termination,0
5028,South Asian,Logistics,Accountant,268.92,2017-03-08,2024-07-26,Resignation,0
5029,Western,IT,Helper,123.22,2005-01-04,2013-12-19,Resignation,0
5030,Southeast Asian,Construction,IT Professional,326.53,2006-11-03,2013-10-05,Resignation,0
5031,Arab,Logistics,IT Professional,491.85,2014-12-16,2024-06-11,Contract End,0
5032,Arab,Construction,Electrician,130.6,2010-05-28,2015-05-07,Resignation,0
5033,Southeast Asian,Health,Driver,182.96,2011-02-20,2016-05-24,Resignation,0
5034,South Asian,Construction,Cook,147.52,2006-08-23,2015-12-19,Contract End,0
5035,Southeast Asian,Logistics,Labourer,115.32,2018-04-22,2022-06-20,Termination,0
5036,South Asian,Construction,Clerk,204.53,2008-10-25,2018-08-14,Resignation,0
5037,South Asian,Retail,Manager,852.08,2011-01-14,2021-02-21,Termination,0
5038,Southeast Asian,IT,Plumber,247.27,2017-04-09,2020-01-19,Resignation,0
5039,South Asian,Construction,Electrician,214.6,2010-08-08,2015-09-19,Resignation,0
5040,Southeast Asian,Oil & Gas,Electrician,150.26,2012-12-21,2020-09-08,Resignation,0
5041,South Asian,Hospitality,Clerk,176.55,2003-04-15,2012-05-23,Resignation,0
5042,Southeast Asian,IT,Electrician,133.65,2009-02-16,2013-07-19,Termination,0
5043,African,Construction,Plumber,126.7,2003-12-20,2013-01-22,Termination,1
5044,Arab,Construction,Cook,175.96,2020-05-26,2024-04-28,Resignation,0
5045,South Asian,Oil & Gas,Engineer,740.65,2006-10-23,2015-10-28,Resignation,0
5046,African,Construction,Electrician,243.32,2015-11-27,2024-02-18,Termination,1
5047,African,IT,Helper,135.38,2011-10-20,2013-08-12,Contract End,0
5048,South Asian,Construction,IT Professional,586.87,2007-02-27,2012-09-08,Termination,1
5049,Southeast Asian,IT,Nurse,405.17,2016-06-06,2020-11-16,Resignation,0
5050,South Asian,Construction,Electrician,139.42,2002-10-06,2012-08-18,Resignation,0
5051,Arab,Oil & Gas,Driver,185.11,2003-07-01,2013-06-26,Contract End,0
5052,Arab,Logistics,Labourer,107.74,2005-10-20,2011-11-29,Resignation,0
5053,Southeast Asian,Oil & Gas,Nurse,508.2,2007-04-08,2013-12-09,Resignation,0
5054,South Asian,Logistics,Clerk,182.17,2019-08-24,2023-06-27,Contract End,0
5055,South Asian,Construction,Nurse,494.0,2006-10-05,2017-11-22,Termination,1
5056,Arab,Construction,Labourer,120.24,2004-02-19,2010-08-07,Resignation,0
5057,South Asian,Construction,Manager,515.6,2016-02-25,2020-02-07,Resignation,1
5058,South Asian,Construction,Cook,144.68,2007-07-03,2016-07-24,Termination,0
5059,South Asian,Logistics,Accountant,298.87,2009-09-11,2014-10-30,Resignation,0
5060,South Asian,Finance,Helper,148.11,2002-10-16,2012-05-07,Resignation,0
5061,Southeast Asian,Health,Cook,140.84,2010-05-14,2017-10-25,Resignation,0
5062,South Asian,Hospitality,Engineer,727.44,2006-09-30,2014-09-18,Contract End,0
5063,Southeast Asian,Construction,Engineer,669.86,2004-07-05,2014-11-11,Resignation,0
5064,South Asian,Finance,Manager,1212.42,2015-08-21,2020-04-22,Resignation,0
5065,South Asian,Retail,Electrician,160.57,2005-07-11,2011-12-11,Resignation,0
5066,Western,Oil & Gas,IT Professional,786.79,2011-06-11,2022-08-10,Resignation,0
5067,Southeast Asian,Logistics,Driver,167.8,2006-09-10,2014-02-01,Resignation,0
5068,South Asian,Hospitality,Plumber,188.09,2017-06-07,2024-08-12,Resignation,0
5069,Southeast Asian,Hospitality,IT Professional,321.75,2019-06-04,2021-07-17,Resignation,0
5070,Southeast Asian,Retail,Electrician,135.89,2009-12-18,2011-05-15,Termination,0
5071,South Asian,Retail,Manager,1000.16,2020-05-04,2024-08-05,Resignation,0
5072,Southeast Asian,Construction,Engineer,711.86,2016-01-24,2018-07-20,Resignation,0
5073,South Asian,Retail,Accountant,319.04,2019-04-04,2021-12-09,Contract End,0
5074,South Asian,Hospitality,IT Professional,646.44,2008-07-19,2014-05-09,Termination,1
5075,South Asian,IT,Manager,1887.8,2008-01-18,2010-01-12,Resignation,1
5076,South Asian,IT,Manager,889.08,2001-09-22,2013-09-16,Resignation,0
5077,Southeast Asian,Health,Engineer,993.7,2016-12-30,2023-02-08,Resignation,0
5078,South Asian,Hospitality,Labourer,126.26,2012-04-07,2019-07-04,Resignation,0
5079,South Asian,Hospitality,Manager,1614.42,2008-08-01,2011-01-14,Resignation,0
5080,South Asian,Construction,Clerk,228.08,2019-10-01,2022-08-29,Resignation,0
5081,South Asian,Construction,Helper,124.59,2015-05-28,2019-12-23,Resignation,0
5082,Southeast Asian,Construction,Labourer,121.8,2010-09-30,2017-11-25,Resignation,0
5083,South Asian,Construction,Helper,147.71,2007-07-06,2017-12-13,Resignation,0
5084,South Asian,Construction,Labourer,137.71,2014-02-14,2018-03-19,Resignation,0
5085,South Asian,Construction,Clerk,217.26,2011-12-21,2021-02-05,Resignation,0
5086,South Asian,Construction,Electrician,128.87,2013-01-19,2016-05-21,Termination,0
5087,South Asian,Logistics,Labourer,118.36,2010-10-08,2016-05-24,Resignation,0
5088,Arab,IT,IT Professional,715.91,2005-06-16,2011-12-26,Resignation,0
5089,South Asian,Oil & Gas,Driver,172.0,2009-07-03,2017-09-05,Resignation,0
5090,African,Oil & Gas,Labourer,133.71,2004-11-08,2013-01-22,Termination,0
5091,Southeast Asian,Finance,Clerk,218.78,2004-09-26,2015-05-13,Termination,1
5092,South Asian,Oil & Gas,Labourer,123.26,2012-10-10,2014-05-17,Resignation,0
5093,South Asian,IT,Labourer,125.22,2005-11-30,2017-02-06,Resignation,0
5094,African,Oil & Gas,Engineer,1035.74,2018-06-20,2020-03-25,Contract End,0
5095,South Asian,Retail,Driver,151.77,2004-03-05,2013-09-16,Termination,0
5096,South Asian,IT,Electrician,159.99,2011-01-10,2021-08-09,Contract End,0
5097,South Asian,Finance,Driver,136.19,2010-08-23,2018-12-08,Resignation,1
5098,South Asian,Construction,IT Professional,583.03,2011-10-08,2021-10-23,Resignation,0
5099,South Asian,Construction,Driver,173.11,2003-10-31,2013-05-11,Resignation,0
5100,Western,Hospitality,Clerk,208.35,2012-11-09,2023-12-16,Resignation,0
5101,South Asian,Retail,Cook,160.2,2003-07-28,2013-09-08,Resignation,0
5102,South Asian,Health,Helper,145.08,2006-02-02,2016-12-16,Resignation,0
5103,South Asian,IT,Manager,1390.28,2020-04-22,2021-06-24,Termination,1
5104,South Asian,Retail,Manager,1145.97,2018-09-18,2021-08-12,Termination,0
5105,South Asian,IT,Cook,166.56,2014-09-09,2018-05-08,Termination,0
5106,Western,Oil & Gas,Clerk,150.33,2010-01-27,2014-12-30,Termination,0
5107,South Asian,Oil & Gas,Manager,1190.73,2013-02-18,2017-09-25,Termination,0
5108,Southeast Asian,Retail,Plumber,231.01,2016-04-09,2023-09-13,Resignation,0
5109,South Asian,Oil & Gas,Nurse,478.29,2015-12-19,2023-04-13,Resignation,0
5110,South Asian,Construction,Driver,120.61,2011-03-02,2016-08-15,Resignation,1
5111,Arab,Retail,Driver,158.36,2016-11-20,2023-06-04,Resignation,0
5112,South Asian,Health,Engineer,938.39,2013-01-13,2022-09-26,Resignation,0
5113,South Asian,Construction,Helper,102.13,2009-05-24,2010-06-23,Contract End,0
5114,Arab,Construction,Accountant,434.83,2004-07-05,2011-08-23,Termination,0
5115,South Asian,Construction,Driver,180.32,2004-02-29,2011-09-02,Termination,0
5116,South Asian,Retail,Plumber,136.16,2002-11-23,2012-05-25,Termination,0
5117,African,Retail,Manager,1321.76,2019-04-10,2024-08-02,Termination,1
5118,South Asian,Construction,Manager,523.76,2007-04-22,2017-06-11,Resignation,0
5119,South Asian,Construction,Manager,696.7,2007-12-27,2012-02-08,Resignation,0
5120,South Asian,Construction,IT Professional,601.2,2006-07-15,2014-11-06,Resignation,0
5121,South Asian,Logistics,Engineer,636.72,2019-12-18,2024-01-05,Termination,0
5122,South Asian,Retail,Nurse,436.91,2003-01-24,2012-08-09,Termination,0
5123,South Asian,Construction,Accountant,210.31,2012-10-07,2022-09-28,Resignation,0
5124,South Asian,Health,Manager,1557.06,2007-04-21,2014-02-05,Resignation,0
5125,African,Logistics,Nurse,479.84,2006-04-17,2014-04-02,Contract End,0
5126,Arab,Health,Driver,121.45,2012-08-15,2015-09-03,Termination,0
5127,South Asian,Retail,Cook,200.81,2001-06-19,2011-09-19,Resignation,0
5128,South Asian,Construction,Cook,192.31,2021-08-28,2023-08-31,Resignation,0
5129,Southeast Asian,Construction,Engineer,944.26,2009-02-10,2014-02-13,Termination,0
5130,Southeast Asian,Retail,Cook,192.81,2008-12-27,2017-05-24,Termination,0
5131,Southeast Asian,Health,IT Professional,677.24,2015-06-12,2016-08-21,Resignation,0
5132,South Asian,Hospitality,Cook,132.35,2021-10-19,2023-08-20,Resignation,1
5133,Southeast Asian,Construction,Clerk,159.43,2013-09-30,2019-02-11,Resignation,0
5134,South Asian,Retail,Plumber,244.62,2001-11-23,2011-12-12,Resignation,0
5135,Western,Health,Helper,147.66,2014-11-18,2016-01-17,Resignation,0
5136,Arab,Construction,Driver,141.3,2006-08-17,2010-11-01,Contract End,0
5137,Western,Construction,Labourer,100.44,2011-06-01,2023-01-07,Resignation,0
5138,Arab,Health,Cook,186.15,2007-07-15,2015-02-04,Resignation,0
5139,South Asian,Health,Driver,127.79,2005-03-13,2016-11-23,Termination,0
5140,Southeast Asian,Logistics,Engineer,593.65,2014-05-26,2018-07-31,Resignation,0
5141,Southeast Asian,Construction,IT Professional,595.11,2015-12-24,2021-11-07,Resignation,0
5142,South Asian,Health,Accountant,292.84,2017-12-23,2019-01-04,Resignation,0
5143,Southeast Asian,Retail,Helper,100.68,2022-01-22,2024-09-26,Resignation,0
5144,South Asian,Health,IT Professional,595.99,2004-12-23,2010-02-06,Resignation,1
5145,South Asian,Construction,Helper,117.43,2009-04-04,2016-04-07,Resignation,0
5146,Southeast Asian,Retail,Nurse,566.37,2013-03-13,2020-05-30,Resignation,0
5147,South Asian,Oil & Gas,IT Professional,619.76,2016-01-25,2023-04-07,Resignation,0
5148,African,Construction,Electrician,206.47,2001-08-04,2012-11-26,Resignation,0
5149,South Asian,Hospitality,Electrician,227.37,2016-08-07,2018-05-09,Resignation,0
5150,South Asian,Hospitality,Accountant,316.79,2009-01-02,2013-12-09,Termination,0
5151,South Asian,Health,IT Professional,640.47,2007-03-13,2015-04-15,Termination,0
5152,Arab,Construction,IT Professional,677.61,2005-03-15,2010-06-11,Resignation,0
5153,African,Construction,Driver,149.74,2005-07-25,2015-12-31,Contract End,0
5154,South Asian,IT,Labourer,129.2,2011-02-03,2015-02-13,Termination,0
5155,South Asian,Hospitality,Plumber,202.87,2002-10-25,2013-09-08,Termination,0
5156,South Asian,Hospitality,IT Professional,766.16,2010-11-14,2022-01-31,Resignation,0
5157,Arab,Construction,Plumber,235.05,2010-04-14,2021-01-24,Termination,0
